latitude,longitude,acq_date,PREDICTED
40.7716,-122.5318,8/5/2018,63.81953975
40.7618,-122.528,8/5/2018,63.18760054
42.7875,-122.7746,8/5/2018,68.03792262
42.8035,-122.7741,8/5/2018,64.89854403
40.8758,-122.5977,8/5/2018,74.83538033
40.7336,-122.7655,8/5/2018,82.19791099
40.7364,-122.7744,8/5/2018,68.52647552
40.762,-122.6936,8/5/2018,66.37831124
40.8928,-122.6349,8/5/2018,62.66639035
40.8908,-122.5972,8/5/2018,68.52689821
40.5323,-122.5923,8/5/2018,75.35268273
40.7214,-122.7776,8/5/2018,90.1903688
40.8464,-122.6073,8/5/2018,71.48244661
40.8777,-122.6333,8/5/2018,67.78806655
40.5673,-122.6844,8/5/2018,71.76449424
40.5526,-122.6891,8/5/2018,77.95013088
40.7193,-122.7381,8/5/2018,87.32392994
40.7341,-122.7332,8/5/2018,70.64592908
40.8444,-122.5691,8/5/2018,70.50441409
40.8436,-122.5742,8/5/2018,71.64986846
40.7748,-122.6856,8/5/2018,65.83888508
40.5655,-122.6512,8/5/2018,70.66109475
40.8457,-122.6113,8/5/2018,70.83214527
40.7316,-122.7249,8/5/2018,70.12047763
40.5802,-122.6747,8/5/2018,75.24450403
40.5822,-122.6824,8/5/2018,64.64840124
40.5654,-122.6785,8/5/2018,70.98629246
40.5506,-122.6829,8/5/2018,82.83799361
40.5471,-122.6141,8/5/2018,69.5225082
40.5488,-122.6468,8/5/2018,81.839658
40.5488,-122.621,8/5/2018,68.1787095
40.5508,-122.6557,8/5/2018,84.37863896
40.5471,-122.5895,8/5/2018,62.47795427
40.5341,-122.6244,8/5/2018,87.00946694
40.5359,-122.6578,8/5/2018,61.39534963
40.7502,-122.4882,8/5/2018,72.45899114
40.752,-122.5187,8/5/2018,64.70469699
40.7491,-122.4802,8/5/2018,67.93770769
40.7507,-122.512,8/5/2018,69.59293925
40.7655,-122.5102,8/5/2018,63.88175247
40.7151,-122.762,8/5/2018,78.19380359
40.5583,-122.6799,8/5/2018,70.08579991
40.7147,-122.7541,8/5/2018,78.83284811
40.5415,-122.6199,8/5/2018,77.91344616
40.5439,-122.6306,8/5/2018,78.60512202
44.4506,-120.8049,8/5/2018,78.98375057
44.7512,-120.8524,8/5/2018,76.0259199
44.4523,-120.8182,8/5/2018,87.65672869
42.801,-122.777,8/5/2018,68.27449456
42.7798,-122.7662,8/5/2018,69.4782626
42.7813,-122.78,8/5/2018,60.46125721
40.8775,-122.6159,8/5/2018,67.93250651
42.7782,-122.7523,8/5/2018,75.39263175
40.8493,-122.6232,8/5/2018,81.54489328
42.8235,-122.713,8/5/2018,65.61566875
42.8263,-122.721,8/5/2018,65.61463761
42.8247,-122.7067,8/5/2018,67.36171469
42.7766,-122.7387,8/5/2018,62.25784924
42.7683,-122.7536,8/5/2018,77.60850423
40.8398,-122.625,8/5/2018,63.82659765
40.8463,-122.5981,8/5/2018,72.31254615
40.8479,-122.6111,8/5/2018,80.55960814
42.9586,-122.6424,8/5/2018,54.45201405
42.7797,-122.6788,8/5/2018,77.98575277
40.8334,-122.5717,8/5/2018,64.81680875
42.7781,-122.6649,8/5/2018,76.70361118
42.8263,-122.6324,8/5/2018,57.70155921
42.7666,-122.6516,8/5/2018,54.69232535
40.5421,-122.6782,8/5/2018,65.34717424
40.5326,-122.5997,8/5/2018,78.24588092
40.5278,-122.6403,8/5/2018,74.64957251
40.5262,-122.6275,8/5/2018,89.97934849
40.5247,-122.6149,8/5/2018,77.25912505
40.5227,-122.6348,8/5/2018,77.00520176
40.5212,-122.6223,8/5/2018,80.30127535
40.5828,-122.6945,8/5/2018,76.70172066
40.7876,-122.7099,8/5/2018,60.52739572
40.7669,-122.6998,8/5/2018,72.27270551
40.5941,-122.7069,8/5/2018,62.81519296
40.5924,-122.6932,8/5/2018,64.60177005
40.5718,-122.6838,8/5/2018,92.83550648
40.5514,-122.6757,8/5/2018,69.2637363
40.5797,-122.6687,8/5/2018,67.2171167
40.5813,-122.6816,8/5/2018,105.6712995
40.7654,-122.6871,8/5/2018,66.873696
40.5529,-122.688,8/5/2018,65.02313666
40.6911,-122.4747,8/5/2018,61.039214
40.5703,-122.6715,8/5/2018,66.73160395
40.5388,-122.6509,8/5/2018,87.48813208
40.5435,-122.6103,8/5/2018,68.4239892
40.5404,-122.6647,8/5/2018,77.41133189
40.7136,-122.7747,8/5/2018,59.80629973
40.7214,-122.7585,8/5/2018,62.03365787
40.5341,-122.6126,8/5/2018,94.22288381
40.5372,-122.6379,8/5/2018,69.25875732
40.7523,-122.5011,8/5/2018,79.77608765
40.7538,-122.5135,8/5/2018,75.94095061
40.8454,-122.6266,8/5/2018,72.33970012
40.8415,-122.6223,8/5/2018,73.713002
42.7705,-122.7654,8/5/2018,73.4241781
42.8692,-122.6913,8/5/2018,63.71859823
44.4445,-120.8254,8/5/2018,60.68502056
44.7448,-120.8569,8/5/2018,65.36441674
42.7759,-122.6812,8/5/2018,69.81545851
42.8795,-122.6777,8/6/2018,71.59009257
40.7501,-122.5168,8/6/2018,79.74538471
40.7613,-122.5068,8/6/2018,73.81848772
40.7593,-122.519,8/6/2018,75.89348527
42.7646,-122.7564,8/6/2018,80.29817105
42.7736,-122.7592,8/6/2018,75.46891614
42.7826,-122.7623,8/6/2018,63.44203938
42.7807,-122.7743,8/6/2018,62.92391501
40.5742,-122.6896,8/6/2018,74.85310093
40.7924,-122.7273,8/6/2018,113.7134365
40.8408,-122.5882,8/6/2018,69.63737291
40.8418,-122.6403,8/6/2018,77.98770025
40.522,-122.6181,8/6/2018,92.24132768
40.52,-122.6304,8/6/2018,94.06866477
40.5179,-122.643,8/6/2018,74.41092692
40.5271,-122.6453,8/6/2018,92.57958074
40.532,-122.6529,8/6/2018,74.85273912
40.7195,-122.7597,8/6/2018,72.10390032
40.6091,-122.7476,8/6/2018,62.93417072
40.8171,-122.5758,8/6/2018,63.86221005
40.7854,-122.711,8/6/2018,67.67610229
40.7216,-122.7468,8/6/2018,64.70453589
40.7944,-122.7146,8/6/2018,135.8026853
42.8267,-122.7227,8/6/2018,62.12994607
40.8225,-122.5831,8/6/2018,64.24582037
40.5391,-122.6684,8/6/2018,77.37558195
40.8439,-122.6279,8/6/2018,81.3281119
40.5463,-122.6833,8/6/2018,79.7515817
40.5483,-122.671,8/6/2018,68.30355513
40.5925,-122.6957,8/6/2018,77.19736735
40.5903,-122.7087,8/6/2018,77.22521779
42.9599,-122.6972,8/6/2018,63.79252859
40.7599,-122.6905,8/6/2018,61.75349286
42.8287,-122.7102,8/6/2018,68.54066818
40.8014,-122.7097,8/6/2018,71.58784927
40.815,-122.5889,8/6/2018,70.03590116
40.7579,-122.7026,8/6/2018,67.97944067
42.7845,-122.7501,8/6/2018,66.79453432
42.7756,-122.7472,8/6/2018,82.48886492
42.7666,-122.7442,8/6/2018,70.42527585
42.7865,-122.7377,8/6/2018,68.83737088
42.7775,-122.7351,8/6/2018,69.04137365
40.8017,-122.6117,8/6/2018,60.23818108
42.9591,-122.6434,8/6/2018,59.02593895
40.5761,-122.6779,8/6/2018,80.28341702
40.5855,-122.6797,8/6/2018,82.52888458
42.7519,-122.6681,8/6/2018,72.93984838
42.7987,-122.7799,8/6/2018,72.33577561
40.7881,-122.7533,8/6/2018,59.5528661
40.8756,-122.6101,8/6/2018,63.47230288
40.8531,-122.6304,8/6/2018,92.61063461
40.851,-122.643,8/6/2018,72.99366779
40.8735,-122.6227,8/6/2018,71.82911394
40.7993,-122.7224,8/6/2018,94.37407648
40.7972,-122.7349,8/6/2018,66.63639832
42.7429,-122.6653,8/6/2018,68.04159734
40.5413,-122.655,8/6/2018,84.32328225
40.5721,-122.7018,8/6/2018,80.85613426
40.5442,-122.6957,8/6/2018,67.9018345
40.5435,-122.642,8/6/2018,60.58790786
40.5342,-122.64,8/6/2018,76.87798094
42.8385,-122.648,8/6/2018,76.33538041
42.8316,-122.6325,8/6/2018,79.12223745
42.8405,-122.6352,8/6/2018,76.27856046
42.8475,-122.6505,8/6/2018,69.93139384
42.8584,-122.633,8/6/2018,67.24617457
46.5938,-121.3496,8/6/2018,63.73545592
46.6001,-121.3509,8/6/2018,69.35592201
42.8022,-122.7783,8/6/2018,70.43951341
42.8307,-122.7151,8/6/2018,62.85733801
42.9663,-122.6989,8/6/2018,62.5262362
42.7703,-122.7489,8/6/2018,76.19733425
42.7494,-122.6664,8/6/2018,70.63618909
42.7868,-122.6695,8/6/2018,68.60232529
42.829,-122.703,8/6/2018,59.57381125
42.8789,-122.6646,8/6/2018,63.51135834
42.8807,-122.6767,8/6/2018,71.02032603
42.8718,-122.6792,8/6/2018,62.06821209
42.8276,-122.628,8/6/2018,64.07370987
42.7477,-122.6544,8/6/2018,71.61552996
42.7672,-122.662,8/6/2018,66.89740205
42.856,-122.6331,8/6/2018,60.79967144
42.8471,-122.6355,8/6/2018,67.88795379
42.7851,-122.6575,8/6/2018,66.04084879
42.8259,-122.616,8/6/2018,59.72849699
40.7378,-122.4956,8/6/2018,66.37772083
40.759,-122.5146,8/6/2018,79.71555493
40.7679,-122.5066,8/6/2018,75.23903232
40.7466,-122.4933,8/6/2018,61.80030395
40.7484,-122.5051,8/6/2018,61.79176989
40.7501,-122.5168,8/6/2018,75.07822558
40.7573,-122.5029,8/6/2018,69.51880297
40.7991,-122.7168,8/6/2018,71.7971998
40.8008,-122.7284,8/6/2018,60.0770177
40.575,-122.7069,8/6/2018,97.01482193
40.5927,-122.7023,8/6/2018,79.27494882
40.5893,-122.6791,8/6/2018,62.06148759
40.5503,-122.6646,8/6/2018,60.24351779
40.591,-122.6907,8/6/2018,74.53561808
40.8581,-122.6171,8/6/2018,69.24391762
40.8509,-122.631,8/6/2018,96.75198068
40.8245,-122.5771,8/6/2018,69.19770505
40.5291,-122.6459,8/6/2018,77.23452621
40.5274,-122.6342,8/6/2018,77.21813845
40.5256,-122.6225,8/6/2018,80.58140965
40.5239,-122.6109,8/6/2018,67.24746947
40.5449,-122.6902,8/6/2018,71.43755703
40.844,-122.5842,8/6/2018,62.78189308
40.7672,-122.6942,8/6/2018,59.35583378
40.8598,-122.6288,8/6/2018,104.5445378
40.7974,-122.7051,8/6/2018,61.85816519
40.5787,-122.6697,8/6/2018,72.63125533
40.5944,-122.714,8/6/2018,66.0019633
40.8156,-122.5793,8/6/2018,67.3677561
40.538,-122.6437,8/6/2018,99.2171032
40.5362,-122.632,8/6/2018,61.59922981
40.5397,-122.6553,8/6/2018,101.6542105
40.5804,-122.6813,8/6/2018,78.9161724
40.8526,-122.6427,8/6/2018,68.0941169
40.5432,-122.6785,8/6/2018,67.82129473
40.5469,-122.6415,8/6/2018,60.88994728
40.5414,-122.6669,8/6/2018,79.03489114
40.552,-122.6763,8/6/2018,74.33082585
40.5486,-122.6531,8/6/2018,59.23322202
40.8492,-122.6193,8/6/2018,72.53933472
40.8615,-122.6405,8/6/2018,76.85937218
40.8669,-122.6149,8/6/2018,72.86966825
40.8835,-122.6039,8/6/2018,67.16056095
40.8763,-122.6178,8/6/2018,94.99819104
40.8781,-122.6295,8/6/2018,70.90581977
40.5732,-122.6953,8/6/2018,79.56811941
40.8686,-122.6266,8/6/2018,86.29697589
40.8746,-122.6061,8/6/2018,62.64496598
40.7208,-122.7542,8/6/2018,62.61952858
40.5715,-122.6836,8/6/2018,76.45903436
40.5698,-122.6719,8/6/2018,66.58604518
40.5538,-122.688,8/6/2018,82.00990083
40.8406,-122.5654,8/6/2018,68.16619723
40.855,-122.5869,8/6/2018,70.74900555
40.5273,-122.6795,8/6/2018,69.89080752
40.5169,-122.6325,8/6/2018,60.90522945
40.5325,-122.7035,8/6/2018,59.85756696
40.8502,-122.5648,8/6/2018,68.74397033
40.8139,-122.5775,8/6/2018,65.79477267
40.582,-122.692,8/6/2018,63.80647688
40.5396,-122.6765,8/6/2018,83.18853055
40.545,-122.7011,8/6/2018,74.10382662
40.5883,-122.7061,8/6/2018,68.76285996
40.5348,-122.6544,8/6/2018,68.64242047
40.8451,-122.5857,8/6/2018,84.9075345
40.8502,-122.6084,8/6/2018,76.08187774
40.8607,-122.6136,8/6/2018,66.66685749
40.7573,-122.4985,8/6/2018,58.5964812
40.7562,-122.5063,8/6/2018,59.37146852
40.8446,-122.6165,8/6/2018,61.47756502
40.8479,-122.5928,8/6/2018,101.7241968
40.5861,-122.6881,8/6/2018,114.1017621
40.5215,-122.6168,8/6/2018,67.21355747
40.5199,-122.6286,8/6/2018,76.85567862
40.5183,-122.6403,8/6/2018,77.3093922
40.5167,-122.652,8/6/2018,62.34084278
40.5272,-122.6426,8/6/2018,94.85998871
40.5256,-122.6542,8/6/2018,110.2919962
40.5312,-122.6797,8/6/2018,89.25477412
40.5296,-122.6914,8/6/2018,104.1552569
40.7135,-122.7603,8/6/2018,67.01427171
40.5773,-122.6792,8/6/2018,71.50979216
40.7984,-122.6174,8/6/2018,69.85218951
40.7152,-122.7486,8/6/2018,64.17146106
40.7927,-122.7257,8/6/2018,64.03626576
40.5328,-122.6681,8/6/2018,92.7463924
40.8405,-122.5791,8/6/2018,71.31551759
40.8389,-122.5909,8/6/2018,70.1310558
40.8122,-122.5842,8/6/2018,89.8084807
40.8138,-122.5725,8/6/2018,78.45833583
40.8017,-122.5939,8/6/2018,63.05175904
40.8227,-122.5748,8/6/2018,90.15227336
40.5844,-122.6998,8/6/2018,126.228444
40.5828,-122.7114,8/6/2018,119.3650956
40.5345,-122.6565,8/6/2018,74.10970351
40.8106,-122.5959,8/6/2018,66.6048944
40.8463,-122.6045,8/6/2018,84.06141305
40.8716,-122.6169,8/6/2018,77.03890442
40.8243,-122.5631,8/6/2018,80.58462388
40.5901,-122.7251,8/6/2018,76.37998289
40.5756,-122.6911,8/6/2018,110.2963527
40.574,-122.7028,8/6/2018,67.22858539
40.87,-122.6287,8/6/2018,66.36441831
40.5401,-122.6819,8/6/2018,111.102237
40.5418,-122.6702,8/6/2018,70.87008716
40.8518,-122.6308,8/6/2018,79.37576687
40.5385,-122.6937,8/6/2018,120.225325
40.5651,-122.7006,8/6/2018,79.2958475
40.5667,-122.6889,8/6/2018,110.7440871
40.595,-122.6901,8/6/2018,66.97027378
40.8001,-122.6055,8/6/2018,67.20199582
40.8623,-122.6212,8/6/2018,93.82265493
40.5933,-122.7018,8/6/2018,84.74648724
40.5917,-122.7134,8/6/2018,98.29453213
40.5578,-122.6866,8/6/2018,73.57608071
40.5369,-122.7054,8/6/2018,79.19363716
40.8607,-122.633,8/6/2018,74.06418055
40.8502,-122.6426,8/6/2018,69.95774419
40.6063,-122.741,8/6/2018,67.53162779
40.599,-122.7272,8/6/2018,76.33771905
40.5974,-122.7389,8/6/2018,65.92079744
40.7565,-122.5157,8/6/2018,77.49011881
40.7581,-122.5037,8/6/2018,74.41649713
42.8713,-122.6848,8/6/2018,58.15437256
42.7629,-122.6634,8/6/2018,64.52094438
42.8313,-122.6361,8/6/2018,58.98411755
42.7587,-122.7649,8/6/2018,73.90889133
42.7693,-122.7548,8/6/2018,64.7970367
42.7882,-122.6826,8/6/2018,64.54836718
42.9585,-122.6474,8/6/2018,64.28399026
42.96,-122.6352,8/6/2018,57.47638557
44.678,-121.2051,8/6/2018,84.15487865
42.7603,-122.7526,8/6/2018,84.70405771
42.7433,-122.6716,8/6/2018,58.43960243
42.7899,-122.67,8/6/2018,58.39003268
42.961,-122.6985,8/6/2018,58.58971387
42.8624,-122.6824,8/6/2018,57.0736338
46.5918,-121.3536,8/6/2018,61.64452237
42.7659,-122.7729,8/7/2018,60.95791852
40.862,-122.5994,8/7/2018,87.21801821
40.5229,-122.6432,8/7/2018,72.52755011
40.5211,-122.6683,8/7/2018,67.80379867
40.5321,-122.6965,8/7/2018,92.04042887
40.53,-122.7245,8/7/2018,71.54625786
40.8598,-122.6051,8/7/2018,92.5463872
40.8708,-122.6363,8/7/2018,79.10778219
40.5929,-122.74,8/7/2018,62.48206664
40.8577,-122.635,8/7/2018,89.4538406
40.8725,-122.6113,8/7/2018,104.3551728
42.7678,-122.7432,8/7/2018,102.6299823
42.7699,-122.7116,8/7/2018,77.32920715
42.7567,-122.7091,8/7/2018,61.7629056
42.7547,-122.7405,8/7/2018,74.92502915
42.7812,-122.7428,8/7/2018,61.97847001
40.8371,-122.5519,8/7/2018,63.0486902
40.812,-122.5641,8/7/2018,75.55246598
40.8102,-122.5895,8/7/2018,63.33300342
40.8492,-122.5945,8/7/2018,70.30153191
40.8511,-122.5695,8/7/2018,61.62985731
40.8248,-122.5686,8/7/2018,68.37462796
40.5947,-122.7145,8/7/2018,64.97367977
40.8378,-122.571,8/7/2018,65.70368206
40.847,-122.6008,8/7/2018,66.05699638
40.8354,-122.5765,8/7/2018,66.4325328
40.6059,-122.7401,8/7/2018,65.32202464
40.5705,-122.689,8/7/2018,68.94291424
40.5722,-122.6818,8/7/2018,65.64899084
40.5339,-122.6711,8/7/2018,86.74687469
40.57,-122.7103,8/7/2018,62.9712215
40.8598,-122.6288,8/7/2018,97.82375859
40.8487,-122.5755,8/7/2018,66.31802654
40.8746,-122.5804,8/7/2018,71.26174086
40.764,-122.5274,8/7/2018,63.57999891
40.7614,-122.5327,8/7/2018,66.49747517
40.7632,-122.5056,8/7/2018,64.20546634
40.7509,-122.5271,8/7/2018,66.47203777
42.8417,-122.6375,8/7/2018,60.54722514
40.7618,-122.5261,8/7/2018,64.84119455
40.7607,-122.5308,8/7/2018,64.21056127
40.536,-122.6703,8/7/2018,76.93701031
40.8521,-122.5776,8/7/2018,68.36153668
40.535,-122.7148,8/7/2018,65.71704619
40.8677,-122.5632,8/7/2018,67.56064324
40.8698,-122.5735,8/7/2018,69.87550762
40.85,-122.5664,8/7/2018,66.94183536
40.8713,-122.6236,8/7/2018,71.88101157
40.869,-122.6161,8/7/2018,74.42345969
40.5336,-122.6608,8/7/2018,77.50190389
40.5344,-122.6179,8/7/2018,65.78576256
42.7618,-122.7294,8/7/2018,68.1121991
42.7694,-122.7295,8/7/2018,65.04091539
40.6067,-122.7506,8/7/2018,63.02446985
40.6,-122.7248,8/7/2018,69.9695004
40.5314,-122.6372,8/7/2018,65.39614195
40.525,-122.6755,8/7/2018,79.55832495
40.5161,-122.6395,8/7/2018,66.78028404
40.8518,-122.5863,8/7/2018,69.17891658
40.8667,-122.5828,8/7/2018,68.61484339
40.8517,-122.5911,8/7/2018,67.70856932
40.5987,-122.7184,8/7/2018,68.04887182
40.538,-122.665,8/7/2018,69.00277012
40.54,-122.6722,8/7/2018,67.51886388
40.5344,-122.7133,8/7/2018,79.27570287
40.7555,-122.5206,8/7/2018,65.93177224
46.5945,-121.3567,8/7/2018,68.83936855
46.5928,-121.3368,8/7/2018,61.96997927
40.8491,-122.5705,8/7/2018,63.4228785
40.8653,-122.6217,8/7/2018,94.59585232
40.5318,-122.6964,8/7/2018,67.31262035
40.5301,-122.6782,8/7/2018,69.75518021
40.5283,-122.6586,8/7/2018,72.16375756
40.5139,-122.6322,8/7/2018,65.86741272
40.8637,-122.6045,8/7/2018,77.71193041
40.8542,-122.6244,8/7/2018,67.75536384
42.7577,-122.7197,8/7/2018,57.66416295
42.7594,-122.7392,8/7/2018,67.13638178
42.8006,-122.7064,8/7/2018,57.17286982
40.851,-122.5904,8/7/2018,73.6027872
40.862,-122.5875,8/7/2018,79.62762198
40.7622,-122.4966,8/7/2018,64.25339088
40.513,-122.6161,8/7/2018,67.02830101
40.5009,-122.6613,8/7/2018,69.63780589
40.5177,-122.6659,8/7/2018,68.98157132
40.517,-122.6239,8/7/2018,69.66148176
40.5042,-122.6702,8/7/2018,67.22083412
40.521,-122.6753,8/7/2018,69.62822965
40.8506,-122.6291,8/7/2018,73.41806491
40.8551,-122.6331,8/7/2018,70.49497488
40.8496,-122.5877,8/7/2018,69.71426716
40.8615,-122.5877,8/7/2018,67.75298332
46.5925,-121.3414,8/7/2018,59.65869753
46.5895,-121.3617,8/7/2018,67.88505544
46.5864,-121.3668,8/7/2018,63.89104495
40.5139,-122.6631,8/7/2018,64.9997008
40.5294,-122.6667,8/7/2018,64.40581474
40.5256,-122.6738,8/7/2018,68.53498383
40.8582,-122.598,8/7/2018,63.24856499
40.8283,-122.5582,8/7/2018,66.94690392
40.8336,-122.5898,8/7/2018,86.76723815
40.8353,-122.5544,8/7/2018,77.55907141
40.8425,-122.5946,8/7/2018,82.92664033
40.8268,-122.5931,8/7/2018,66.80762871
40.7726,-122.5422,8/7/2018,62.46759233
42.7588,-122.7373,8/7/2018,69.07992031
42.7512,-122.7408,8/7/2018,65.26001667
42.7626,-122.7299,8/8/2018,111.4561824
42.7947,-122.6737,8/8/2018,74.95897767
40.5192,-122.6166,8/8/2018,63.38129697
40.5259,-122.6601,8/8/2018,90.89112981
40.5224,-122.6779,8/8/2018,110.9399627
40.5297,-122.6982,8/8/2018,70.86807265
40.5263,-122.7154,8/8/2018,61.48978987
42.7654,-122.7152,8/8/2018,91.6497814
40.5925,-122.7406,8/8/2018,62.82980464
40.8755,-122.5939,8/8/2018,69.64058977
40.5958,-122.7238,8/8/2018,69.02433587
40.8724,-122.6103,8/8/2018,69.02857043
42.7494,-122.7426,8/8/2018,63.86053089
40.8647,-122.5922,8/8/2018,68.21762715
42.7524,-122.727,8/8/2018,115.1850207
40.8335,-122.5814,8/8/2018,62.50517551
40.837,-122.5632,8/8/2018,70.30598487
42.7553,-122.7119,8/8/2018,108.9163532
42.7451,-122.709,8/8/2018,90.5210205
42.7432,-122.7349,8/8/2018,72.66611851
42.7461,-122.7194,8/8/2018,107.4945326
42.749,-122.7041,8/8/2018,74.68229966
42.7422,-122.7242,8/8/2018,90.14585632
42.7725,-122.7343,8/8/2018,76.11922595
42.7597,-122.7455,8/8/2018,68.77446724
40.5936,-122.7171,8/8/2018,70.6360436
42.7359,-122.7166,8/8/2018,61.75198954
42.7959,-122.7243,8/8/2018,61.08022161
42.7989,-122.7086,8/8/2018,65.85439015
42.7698,-122.7489,8/8/2018,76.70184814
42.7919,-122.6888,8/8/2018,60.82447772
42.9567,-122.6387,8/8/2018,60.83986181
40.5855,-122.7187,8/8/2018,77.14148108
40.8616,-122.6086,8/8/2018,69.60885644
40.5903,-122.7343,8/8/2018,71.57295583
40.533,-122.6813,8/8/2018,65.75298618
40.5833,-122.7122,8/8/2018,69.34819761
40.5731,-122.7068,8/8/2018,61.03116136
46.5991,-121.3517,8/8/2018,64.92712712
46.597,-121.3641,8/8/2018,61.85304377
46.6215,-121.331,8/8/2018,60.93181686
46.6081,-121.3699,8/8/2018,59.24012647
42.7911,-122.6649,8/8/2018,60.19032289
42.757,-122.7164,8/8/2018,98.49747718
42.7555,-122.7027,8/8/2018,92.70723648
42.7668,-122.7148,8/8/2018,81.89872186
42.7684,-122.7288,8/8/2018,87.13122024
42.7586,-122.7302,8/8/2018,74.86652699
42.7554,-122.7095,8/8/2018,94.67199326
42.7586,-122.7374,8/8/2018,63.14498595
42.7537,-122.6954,8/8/2018,75.2076318
42.7569,-122.7231,8/8/2018,82.82251469
42.7473,-122.7256,8/8/2018,85.3519932
42.7457,-122.7118,8/8/2018,98.33804132
42.7439,-122.6971,8/8/2018,73.06098429
42.96,-122.6292,8/8/2018,58.93057916
42.8025,-122.6774,8/8/2018,60.48943865
42.8737,-122.6686,8/8/2018,60.70094434
42.8754,-122.6835,8/8/2018,60.17040302
40.5345,-122.6866,8/8/2018,72.09120366
40.6018,-122.7335,8/8/2018,62.70565783
40.589,-122.7077,8/8/2018,71.92342061
40.6002,-122.7197,8/8/2018,60.76939695
40.5312,-122.6596,8/8/2018,69.64639465
40.5251,-122.689,8/8/2018,68.43571614
40.5234,-122.6755,8/8/2018,82.13358665
40.5218,-122.6622,8/8/2018,91.04440911
40.5201,-122.6489,8/8/2018,65.48770069
40.5266,-122.702,8/8/2018,81.90759069
40.5794,-122.709,8/8/2018,72.45827247
40.5906,-122.7214,8/8/2018,74.76925884
40.8623,-122.6072,8/8/2018,65.03648809
40.8701,-122.5915,8/8/2018,68.47615938
40.8044,-122.5712,8/8/2018,60.89295284
40.5329,-122.6734,8/8/2018,73.35767098
46.6055,-121.3556,8/8/2018,62.42998071
46.6084,-121.3716,8/8/2018,63.88683791
40.842,-122.5643,8/8/2018,61.96744681
40.5296,-122.6823,8/8/2018,72.65118842
40.5266,-122.667,8/8/2018,78.59156354
40.5193,-122.6853,8/8/2018,73.37210858
40.5163,-122.6695,8/8/2018,75.32085136
40.5132,-122.6537,8/8/2018,78.30159637
40.5224,-122.7014,8/8/2018,66.15706077
40.5927,-122.7312,8/8/2018,63.69804732
40.5898,-122.716,8/8/2018,70.27314936
40.58,-122.7208,8/8/2018,84.44665283
42.7531,-122.7198,8/8/2018,75.35240133
42.741,-122.7137,8/8/2018,66.9340021
42.7501,-122.7039,8/8/2018,78.33852204
42.7507,-122.7106,8/8/2018,79.01941558
42.7438,-122.7294,8/8/2018,72.27369068
40.5771,-122.7056,8/8/2018,70.67703123
40.832,-122.5683,8/8/2018,61.07880944
40.8011,-122.5761,8/8/2018,55.71125847
40.5871,-122.7013,8/8/2018,63.69304627
42.8517,-122.6352,8/8/2018,55.94582611
40.7891,-122.5136,8/8/2018,59.37535603
40.792,-122.5287,8/8/2018,59.53720495
40.7791,-122.5265,8/8/2018,65.0139294
40.7882,-122.5294,8/8/2018,77.79727362
40.5171,-122.6381,8/8/2018,63.08017039
40.5149,-122.6508,8/8/2018,102.0799282
40.5128,-122.6637,8/8/2018,112.5746424
40.5242,-122.6532,8/8/2018,100.3882163
40.5221,-122.6661,8/8/2018,112.5730117
40.5199,-122.6789,8/8/2018,93.50407636
40.5177,-122.6919,8/8/2018,86.89162849
40.5291,-122.6817,8/8/2018,71.39867467
40.527,-122.6943,8/8/2018,66.84878045
40.5156,-122.7046,8/8/2018,74.07738724
40.5135,-122.7171,8/8/2018,58.30177743
40.5249,-122.707,8/8/2018,61.29548988
40.8279,-122.5582,8/8/2018,61.49269217
42.7359,-122.7103,8/8/2018,65.84496839
40.5714,-122.7181,8/8/2018,81.76536606
40.5939,-122.7312,8/8/2018,66.06414
40.7939,-122.5892,8/8/2018,75.70988209
40.5757,-122.7244,8/8/2018,74.77381323
40.5848,-122.7278,8/8/2018,83.99209774
40.5918,-122.7437,8/8/2018,69.49181005
40.837,-122.5608,8/8/2018,64.37139384
42.741,-122.7376,8/8/2018,69.58736353
42.754,-122.7153,8/8/2018,82.00726912
42.743,-122.7251,8/8/2018,81.77436268
40.5778,-122.7119,8/8/2018,73.38122411
40.5869,-122.7153,8/8/2018,90.18295105
42.745,-122.7129,8/8/2018,82.27533101
40.58,-122.6989,8/8/2018,59.13298122
42.732,-122.7349,8/8/2018,60.0257542
42.7611,-122.73,8/8/2018,73.34545502
42.7631,-122.7179,8/8/2018,62.40332274
42.7339,-122.7227,8/8/2018,90.52604306
42.7521,-122.7276,8/8/2018,73.65205162
42.7591,-122.7426,8/8/2018,65.41547419
40.8349,-122.5739,8/8/2018,69.7489487
40.8622,-122.5829,8/8/2018,63.55466928
40.8695,-122.5967,8/8/2018,73.38657773
46.6099,-121.3806,8/8/2018,85.39164936
46.6171,-121.3281,8/8/2018,66.62941609
46.601,-121.3782,8/8/2018,70.81115557
46.6028,-121.365,8/8/2018,103.0412148
46.5939,-121.3624,8/8/2018,92.78901246
44.6827,-121.1648,8/8/2018,103.5039228
44.6739,-121.1623,8/8/2018,67.22342768
44.681,-121.1772,8/8/2018,82.93735561
46.5909,-121.3697,8/9/2018,66.164942
46.5916,-121.3656,8/9/2018,66.17753478
46.6091,-121.3725,8/9/2018,74.57866348
46.6082,-121.3773,8/9/2018,74.93862301
40.518,-122.6822,8/9/2018,79.17141206
40.5164,-122.6991,8/9/2018,69.44920673
40.5287,-122.6843,8/9/2018,67.12399384
